#timestamp [ns], b_x, b_y, b_z
1455214308122597088,-36.6056137085,84.4511032104,77.3231811523
1455214308127692096,-36.5849838257,84.2895355225,77.2264709473
1455214308132829280,-36.5684776306,84.1602783203,77.1491012573
1455214308137972288,-36.5299835205,84.5144271851,77.5053024292
1455214308143085280,-36.4991874695,84.797744751,77.7902679443
1455214308148472672,-36.4745483398,85.0243988037,78.0182342529
1455214308153897664,-36.4548377991,85.2057189941,78.2006072998
1455214308160395968,-36.4390716553,85.3507766724,78.3465118408
1455214308163416480,-36.2130088806,85.304359436,77.8629226685
1455214308168575904,-36.0321578979,85.2672271729,77.4760513306
1455214308173701120,-35.8874778748,85.2375183105,77.1665496826
1455214308178845888,-35.7717323303,85.2137527466,76.9189529419
1455214308184030720,-35.6791343689,85.1947402954,76.7208709717
1455214308189200672,-35.41381073,85.1885986328,77.3973464966
1455214308194492224,-35.2015533447,85.1836853027,77.9385223389
1455214308197552896,-35.0317459106,85.1797561646,78.3714675903
1455214308202685568,-34.8959007263,85.176612854,78.7178192139
1455214308207778528,-34.7872238159,85.1740951538,78.9949035645
1455214308212999104,-34.8449020386,85.1711654663,79.0002593994
1455214308218156896,-34.8910446167,85.1688232422,79.0045471191
1455214308223324384,-34.9279556274,85.1669464111,79.0079727173
1455214308228505536,-34.957485199,85.1654434204,79.0107116699
1455214308233676032,-34.9811096191,85.1642456055,79.0129089355
1455214308238784416,-35.1407623291,84.8609619141,78.7945709229
1455214308243938560,-35.2684860229,84.6183395386,78.6198959351
1455214308249803296,-35.3706626892,84.4242401123,78.4801559448
1455214308252732192,-35.4524040222,84.2689590454,78.3683624268
1455214308257835424,-35.5177993774,84.1447372437,78.2789306641
1455214308262985152,-35.4176826477,84.651802063,78.6374740601
1455214308268260544,-35.3375892639,85.0574569702,78.9243087769
1455214308273591520,-35.2735137939,85.381980896,79.1537780762
1455214308278744800,-35.2222518921,85.6416015625,79.337348938
1455214308283866016,-35.1812438965,85.8492965698,79.4842071533
1455214308288950880,-35.5609474182,85.5633163452,79.1532897949
1455214308295753152,-35.8647117615,85.334526062,78.8885574341
1455214308298791456,-36.1077232361,85.1514968872,78.6767730713
1455214308304003808,-36.3021316528,85.0050735474,78.5073471069
1455214308309138592,-36.4576568604,84.8879318237,78.3718032837
1455214308314246720,-36.5490608215,84.6489486694,78.6738967896
1455214308319402176,-36.6221847534,84.4577636719,78.9155654907
1455214308324566656,-36.680683136,84.3048171997,79.1089019775
1455214308329648288,-36.727481842,84.1824569702,79.2635726929
1455214308332510848,-36.764919281,84.0845718384,79.3873062134
1455214308337840224,-36.5599937439,84.6027603149,79.3078613281
1455214308342983488,-36.3960533142,85.0173110962,79.2443084717
1455214308348339584,-36.2649002075,85.3489532471,79.1934661865
1455214308353509344,-36.1599769592,85.6142654419,79.1527938843
1455214308358618272,-36.0760383606,85.8265151978,79.1202545166
1455214308363704768,-35.883769989,85.087562561,78.8867645264
1455214308368895840,-35.7299537659,84.4964065552,78.6999740601
1455214308374087520,-35.6069030762,84.023475647,78.5505371094
1455214308379168736,-35.5084609985,83.6451339722,78.4309921265
1455214308384305312,-35.4297065735,83.3424606323,78.3353500366
1455214308389506752,-35.5054359436,83.8556518555,78.2581939697
1455214308392652352,-35.5660171509,84.266204834,78.196472168
1455214308397903008,-35.6144828796,84.5946426392,78.1470947266
1455214308403057216,-35.6532554626,84.8573913574,78.1075897217
1455214308408208096,-35.6842727661,85.0675964355,78.0759887695
1455214308413355328,-35.68775177,84.7863616943,78.2512435913
1455214308418485088,-35.6905326843,84.5613708496,78.3914413452
1455214308423640544,-35.6927566528,84.3813781738,78.5036010742
1455214308428754400,-35.6945381165,84.2373886108,78.5933303833
1455214308433934592,-35.6959609985,84.1221923828,78.6651153564
1455214308439446816,-35.716506958,84.3287277222,78.5201187134
1455214308444893312,-35.7329444885,84.4939575195,78.4041213989
1455214308448422720,-35.74609375,84.6261444092,78.3113250732
1455214308453658528,-35.7566108704,84.7318878174,78.2370834351
1455214308458772640,-35.7650260925,84.8164825439,78.1776885986
1455214308464017920,-35.6562957764,84.7289352417,77.9321746826
1455214308469159648,-35.5693130493,84.6588973999,77.7357635498
1455214308474285440,-35.4997253418,84.6028671265,77.5786361694
1455214308479436640,-35.4440574646,84.5580444336,77.4529342651
1455214308484588544,-35.399520874,84.5221862793,77.3523712158
1455214308489760512,-36.0111923218,84.6532211304,77.2232971191
1455214308492677856,-36.5005302429,84.7580490112,77.1200408936
1455214308499100256,-36.891998291,84.8419113159,77.037437439
1455214308502703552,-37.2051734924,84.908996582,76.9713516235
1455214308507805952,-37.4557151794,84.9626693726,76.9184875488
1455214308515344480,-36.9641494751,85.004737854,77.5453338623
1455214308518232000,-36.5708961487,85.0383987427,78.0468139648
1455214308523328672,-36.2562942505,85.065322876,78.4479980469
1455214308528431264,-36.004611969,85.0868606567,78.7689437866
1455214308533568448,-35.8032684326,85.104095459,79.0256958008
1455214308538696704,-35.9294929504,84.96534729,78.796585083
1455214308543792064,-36.0304756165,84.854347229,78.6132965088
1455214308549085856,-36.1112594604,84.7655487061,78.4666671753
1455214308554155104,-36.1758880615,84.6945114136,78.3493652344
1455214308559278272,-36.2275886536,84.6376800537,78.2555236816
1455214308564420224,-36.1224021912,84.4424285889,78.3948669434
1455214308569561856,-36.0382537842,84.2862243652,78.5063400269
1455214308574697344,-35.9709358215,84.1612625122,78.5955200195
1455214308579809632,-35.9170799255,84.0612945557,78.6668624878
1455214308582707712,-35.8739967346,83.9813156128,78.7239379883
1455214308590168640,-36.0937232971,84.8278808594,78.9669570923
1455214308593344480,-36.2695045471,85.5051345825,79.1613693237
1455214308598943264,-36.4101295471,86.0469360352,79.3169021606
1455214308604422400,-36.5226287842,86.4803771973,79.4413223267
1455214308609718112,-36.6126289368,86.8271331787,79.5408630371
1455214308615004928,-36.4265708923,85.8925857544,79.4193572998
1455214308617936416,-36.2777252197,85.1449432373,79.3221511841
1455214308623055168,-36.1586494446,84.5468292236,79.2443847656
1455214308628156256,-36.0633888245,84.0683364868,79.1821746826
1455214308633314880,-35.9871788025,83.685546875,79.1324081421
1455214308638416832,-36.0707359314,84.5867462158,79.0976257324
1455214308643907904,-36.1375846863,85.3077087402,79.0698013306
1455214308649463072,-36.1910629272,85.884475708,79.0475387573
1455214308654595424,-36.2338447571,86.3458938599,79.0297317505
1455214308659729696,-36.2680702209,86.7150268555,79.0154876709
1455214308664844832,-36.0431900024,86.2504882812,78.8086242676
1455214308667741376,-35.8632850647,85.8788604736,78.6431350708
1455214308672832032,-35.7193603516,85.5815582275,78.5107421875
1455214308678030592,-35.604221344,85.343711853,78.4048309326
1455214308683186496,-35.5121116638,85.1534347534,78.320098877
1455214308688297312,-35.4695091248,84.9957809448,77.8398971558
1455214308693519680,-35.4354248047,84.8696594238,77.4557342529
1455214308698979072,-35.4081573486,84.7687606812,77.1484069824
1455214308705214976,-35.3863449097,84.688041687,76.9025421143
1455214308708341216,-35.3688964844,84.6234664917,76.7058486938
1455214308713518176,-35.2927627563,84.5826721191,77.3733291626
1455214308718627136,-35.2318572998,84.5500411987,77.9073181152
1455214308723754784,-35.1831321716,84.5239334106,78.3345031738
1455214308728931808,-35.144153595,84.5030517578,78.6762542725
1455214308734076672,-35.1129684448,84.4863433838,78.9496536255
1455214308739410848,-35.9246368408,84.4729232788,78.2829208374
1455214308746006144,-36.5739707947,84.4621887207,77.7495346069
1455214308749000448,-37.0934371948,84.4535980225,77.3228302002
1455214308754160096,-37.5090103149,84.4467315674,76.9814682007
1455214308759312992,-37.841468811,84.4412384033,76.7083740234
1455214308764726304,-37.0146064758,84.5839920044,77.3974533081
1455214308770123584,-36.3531150818,84.6981964111,77.94871521
1455214308773180896,-35.8239212036,84.7895584106,78.3897247314
1455214308778592512,-35.4005661011,84.8626480103,78.7425308228
1455214308783688928,-35.061882019,84.9211196899,79.0247802734
1455214308788768992,-35.4810028076,84.8180541992,78.5795440674
1455214308794075424,-35.8162994385,84.7356033325,78.2233505249
1455214308799237312,-36.0845375061,84.6696395874,77.9384002686
1455214308804351040,-36.2991256714,84.6168670654,77.71043396
1455214308809596960,-36.4707984924,84.5746536255,77.5280609131
1455214308814799584,-36.6062049866,84.3901748657,77.3802719116
1455214308819916416,-36.7145271301,84.2425918579,77.2620391846
1455214308825053568,-36.8011856079,84.1245269775,77.1674575806
1455214308828130880,-36.870513916,84.0300750732,77.0917892456
1455214308833504608,-36.9259757996,83.9545135498,77.0312576294
1455214308838671168,-36.5791702271,84.7956008911,77.2307052612
1455214308844741056,-36.3017272949,85.4684677124,77.3902587891
1455214308849958112,-36.0797729492,86.0067596436,77.517906189
1455214308852846944,-35.9022102356,86.4373931885,77.6200256348
1455214308858028800,-35.7601585388,86.7819061279,77.7017211914
1455214308865418784,-35.6291351318,85.701171875,77.7500457764
1455214308868299040,-35.5243148804,84.8365859985,77.7887039185
1455214308873430720,-35.4404602051,84.1449203491,77.8196334839
1455214308878609216,-35.373374939,83.591583252,77.8443756104
1455214308883738976,-35.3197059631,83.1489181519,77.8641662598
1455214308888831776,-35.4349098206,83.8488006592,77.6769332886
1455214308894377664,-35.5270729065,84.408706665,77.5271453857
1455214308899822496,-35.6008033752,84.856628418,77.4073181152
1455214308904986016,-35.6597862244,85.2149658203,77.3114547729
1455214308910084256,-35.7069740295,85.5016403198,77.2347640991
1455214308915393088,-35.663143158,85.4431610107,78.200668335
1455214308918515968,-35.6280784607,85.3963775635,78.9733886719
1455214308923988704,-35.6000289917,85.3589477539,79.5915679932
1455214308929432928,-35.5775871277,85.3290023804,80.0861129761
1455214308934705600,-35.5596351624,85.3050460815,80.4817504883
1455214308940215808,-35.8811340332,85.2759017944,79.7470092773
1455214308943172512,-36.1383361816,85.2525863647,79.1592178345
1455214308949383584,-36.3440971375,85.2339324951,78.6889801025
1455214308955238624,-36.5087051392,85.2190093994,78.312789917
1455214308958250368,-36.6403923035,85.207069397,78.0118408203
1455214308963472608,-36.0595397949,85.6487731934,78.4458999634
1455214308968644992,-35.5948562622,86.0021362305,78.7931518555
1455214308973794528,-35.223110199,86.2848205566,79.0709533691
1455214308978899872,-34.9257125854,86.5109710693,79.2931900024
1455214308984081600,-34.6877937317,86.6918945312,79.4709777832
1455214308989329312,-35.0390472412,86.3862915039,79.1547012329
1455214308994471328,-35.3200492859,86.1418075562,78.9016799927
1455214308999751136,-35.5448493958,85.9462203979,78.6992645264
1455214309005131008,-35.7246894836,85.7897567749,78.5373306274
1455214309007977728,-35.868560791,85.6645812988,78.4077835083
1455214309015351136,-35.5614891052,85.2630615234,78.7430877686
1455214309018274336,-35.3158340454,84.9418411255,79.0113296509
1455214309023405056,-35.1193084717,84.6848678589,79.2259292603
1455214309028533120,-34.9620895386,84.4792861938,79.397605896
1455214309033719072,-34.836315155,84.3148193359,79.5349502563
1455214309038833120,-35.2869377136,84.4864349365,79.1957778931
1455214309043931968,-35.6474342346,84.6237335205,78.9244384766
1455214309049836352,-35.9358329773,84.7335662842,78.7073669434
1455214309054999072,-36.1665496826,84.821434021,78.5337142944
1455214309060127360,-36.3511238098,84.8917312622,78.3947906494
1455214309065304416,-36.3503036499,84.6474685669,78.4961776733
1455214309068221760,-36.349647522,84.4520568848,78.5772857666
1455214309073385280,-36.3491249084,84.2957305908,78.6421737671
1455214309078483552,-36.3487052917,84.1706695557,78.6940841675
1455214309083668608,-36.3483695984,84.0706176758,78.7356109619
1455214309088797152,-36.1287651062,84.5843582153,78.3841934204
1455214309093963456,-35.9530830383,84.9953536987,78.1030578613
1455214309099749824,-35.812538147,85.3241500854,77.8781509399
1455214309104944000,-35.7000999451,85.5871810913,77.6982269287
1455214309110060416,-35.6101493835,85.7976074219,77.5542831421
1455214309115209856,-35.7769317627,85.6708602905,77.62134552
1455214309118138656,-35.9103546143,85.5694656372,77.6749954224
1455214309123309056,-36.0170936584,85.4883499146,77.717918396
1455214309128401760,-36.1024856567,85.4234542847,77.7522583008
1455214309133596192,-36.1707992554,85.3715438843,77.7797317505
1455214309138713536,-36.1332588196,85.774887085,77.4050674438
1455214309143874816,-36.103225708,86.0975646973,77.1053390503
1455214309149642720,-36.0791969299,86.3557052612,76.8655548096
1455214309154859232,-36.0599746704,86.5622177124,76.6737289429
1455214309160284160,-36.0445976257,86.727432251,76.5202713013
1455214309165536480,-35.7217254639,86.4120330811,77.0306549072
1455214309168434048,-35.4634284973,86.1597137451,77.4389648438
1455214309173571232,-35.2567901611,85.957862854,77.7656097412
1455214309178683520,-35.0914802551,85.7963790894,78.0269241333
1455214309183831328,-34.9592323303,85.6671905518,78.2359771729
1455214309189769376,-35.3950195312,85.1135025024,77.9447174072
1455214309195093952,-35.7436485291,84.6705474854,77.7117080688
1455214309200569504,-36.0225524902,84.3161849976,77.5252990723
1455214309203511008,-36.2456741333,84.032699585,77.3761749268
1455214309208609248,-36.4241714478,83.8059082031,77.2568740845
1455214309213695616,-35.9943008423,84.0802459717,78.0323562622
1455214309219740704,-35.6504020691,84.2997207642,78.6527404785
1455214309225003424,-35.3752822876,84.4752960205,79.1490478516
1455214309230550080,-35.1551895142,84.6157608032,79.5460891724
1455214309233457568,-34.9791145325,84.7281265259,79.8637237549
1455214309238611872,-35.3837013245,84.6690979004,79.6631164551
1455214309243749600,-35.7073707581,84.6218719482,79.5026321411
1455214309248962592,-35.9663085938,84.5840911865,79.3742446899
1455214309254104096,-36.1734580994,84.5538711548,79.2715301514
1455214309259200800,-36.339176178,84.5296936035,79.1893615723
1455214309264422688,-35.9243736267,84.5085754395,79.5764541626
1455214309269547456,-35.5925292969,84.4916763306,79.8861236572
1455214309274674368,-35.3270530701,84.4781570435,80.1338577271
1455214309279823616,-35.1146736145,84.4673461914,80.3320465088
1455214309285214560,-34.944770813,84.458694458,80.4906005859
1455214309291085024,-34.8806762695,85.1944274902,79.8020706177
1455214309294008192,-34.8294029236,85.7830123901,79.2512435913
1455214309299342752,-34.7883834839,86.2538833618,78.810585022
1455214309304493184,-34.7555656433,86.6305770874,78.4580612183
1455214309309562240,-34.7293128967,86.931930542,78.1760406494
1455214309314785792,-34.7927780151,86.1253204346,78.3394927979
1455214309319918144,-34.843547821,85.4800338745,78.4702529907
1455214309324985568,-34.8841667175,84.9637985229,78.5748596191
1455214309330132384,-34.9166603088,84.5508117676,78.6585464478
1455214309335265088,-34.942653656,84.2204208374,78.7254943848
1455214309340520192,-34.8653717041,85.1572265625,78.5980911255
1455214309343495616,-34.8035469055,85.9066696167,78.4961624146
1455214309349806432,-34.7540855408,86.5062255859,78.4146194458
1455214309354866016,-34.714515686,86.9858703613,78.3493881226
1455214309359932608,-34.6828613281,87.3695831299,78.297203064
1455214309365079904,-35.0001525879,86.6324691772,78.6243133545
1455214309370207904,-35.2539825439,86.0427780151,78.8860015869
1455214309375392352,-35.4570465088,85.5710220337,79.0953521729
1455214309378384768,-35.6194992065,85.1936187744,79.2628326416
1455214309383546528,-35.7494621277,84.8916931152,79.3968200684
1455214309388673440,-35.7961883545,85.3910064697,78.6987380981
1455214309393839552,-35.833568573,85.7904586792,78.1402740479
1455214309400224448,-35.8634719849,86.1100234985,77.6935043335
1455214309405385248,-35.8873939514,86.3656768799,77.3360900879
1455214309408271616,-35.9065322876,86.5701980591,77.0501556396
1455214309415625568,-35.5801887512,86.2916793823,77.8669815063
1455214309418531008,-35.3191146851,86.068862915,78.5204391479
1455214309423635840,-35.1102523804,85.8906097412,79.0432052612
1455214309428747552,-34.9431648254,85.748008728,79.4614181519
1455214309434319680,-34.8094940186,85.6339263916,79.7959899902
1455214309439735392,-35.2654800415,85.5417251587,79.4046096802
1455214309444996032,-35.6302680969,85.4679641724,79.091506958
1455214309450192288,-35.9221000671,85.4089508057,78.8410263062
1455214309455343136,-36.1555633545,85.3617401123,78.6406402588
1455214309460424800,-36.3423347473,85.3239746094,78.4803314209
1455214309465584288,-36.2355384827,85.4408569336,78.3741836548
1455214309468559008,-36.150100708,85.534362793,78.2892608643
1455214309473749216,-36.0817489624,85.6091690063,78.2213287354
1455214309478930208,-36.0270690918,85.6690139771,78.1669769287
1455214309484213376,-35.9833259583,85.7168884277,78.1234970093
1455214309489888000,-36.1065559387,85.6008529663,77.6642990112
1455214309495228000,-36.2051429749,85.508026123,77.2969436646
1455214309500570272,-36.2840118408,85.4337615967,77.0030593872
1455214309503426880,-36.3471069336,85.3743515015,76.7679519653
1455214309508478528,-36.3975830078,85.3268203735,76.579864502
1455214309515879264,-35.9847068787,84.9928512573,77.2807540894
1455214309518788896,-35.6544075012,84.7256774902,77.841468811
1455214309523865408,-35.3901672363,84.511932373,78.2900390625
1455214309529293984,-35.1787757874,84.3409423828,78.6488952637
1455214309534583584,-35.0096626282,84.2041473389,78.9359817505
1455214309539784224,-35.3023338318,84.8482131958,78.732383728
1455214309545097184,-35.5364723206,85.3634643555,78.5695037842
1455214309551330784,-35.7237815857,85.7756652832,78.439201355
1455214309554257152,-35.8736305237,86.1054229736,78.3349609375
1455214309559352960,-35.9935112,86.3692321777,78.2515640259
1455214309564428096,-35.9720230103,86.2743453979,77.984954834
1455214309569600032,-35.9548301697,86.1984405518,77.7716674805
1455214309574734208,-35.941078186,86.1377182007,77.6010437012
1455214309580681280,-35.9300765991,86.0891342163,77.4645385742
1455214309583613024,-35.9212722778,86.0502700806,77.3553390503
1455214309591029312,-35.5328025818,86.4658813477,77.3039627075
1455214309593883424,-35.222026825,86.7983703613,77.2628631592
1455214309599349600,-34.9734077454,87.0643615723,77.2299804688
1455214309604516384,-34.7745132446,87.2771530151,77.2036743164
1455214309609676416,-34.615398407,87.4473876953,77.1826324463
1455214309614774368,-34.6861038208,86.540397644,77.7509765625
1455214309619890720,-34.7426681519,85.8148117065,78.2056503296
1455214309625042848,-34.7879180908,85.234336853,78.5693893433
1455214309630175712,-34.8241195679,84.7699584961,78.8603820801
1455214309635300448,-34.8530807495,84.3984603882,79.093170166
1455214309640547904,-34.8034629822,84.8448257446,78.6803436279
1455214309643724736,-34.7637672424,85.2019195557,78.3500823975
1455214309648961120,-34.7320098877,85.4875946045,78.0858688354
1455214309654449536,-34.7066040039,85.7161331177,77.8745040894
1455214309659728800,-34.6862792969,85.8989639282,77.705406189
1455214309664834528,-34.6136436462,86.5082092285,78.400642395
1455214309669910208,-34.5555343628,86.9956054688,78.9568328857
1455214309675687136,-34.5090484619,87.3855285645,79.4017791748
1455214309679065888,-34.4718589783,87.6974639893,79.7577362061
1455214309684453792,-34.4421081543,87.947013855,80.0425033569
1455214309689815296,-34.8541793823,87.086265564,79.4019317627
1455214309695065728,-35.1838340759,86.3976669312,78.8894729614
1455214309700310560,-35.4475593567,85.846786499,78.4795074463
1455214309705731072,-35.6585388184,85.4060821533,78.1515350342
1455214309708621024,-35.8273239136,85.0535202026,77.8891525269
1455214309715940544,-35.5362281799,85.3770294189,78.3357543945
1455214309718845152,-35.303352356,85.6358337402,78.6930389404
1455214309723985760,-35.1170501709,85.842880249,78.9788665771
1455214309729111520,-34.9680099487,86.0085144043,79.2075271606
1455214309734364480,-34.848777771,86.1410217285,79.3904571533
1455214309739942528,-35.2658195496,85.952835083,79.4925994873
1455214309745313184,-35.5994529724,85.8022842407,79.5743179321
1455214309750568608,-35.8663597107,85.6818389893,79.6396865845
1455214309755744416,-36.0798873901,85.5854873657,79.691986084
1455214309758631328,-36.2507095337,85.5084075928,79.7338256836
1455214309766097312,-35.7692222595,85.1308822632,79.4016113281
1455214309769525184,-35.3840332031,84.8288650513,79.1358413696
1455214309774779872,-35.075881958,84.5872497559,78.9232254028
1455214309780108864,-34.8293609619,84.3939590454,78.7531280518
1455214309785267008,-34.6321411133,84.2393264771,78.6170501709
1455214309790390112,-34.857635498,85.0279693604,78.6954421997
1455214309795847232,-35.038028717,85.6588897705,78.7581558228
1455214309798914816,-35.1823425293,86.1636199951,78.8083267212
1455214309804074432,-35.297794342,86.5674057007,78.8484649658
1455214309809190048,-35.3901557922,86.8904342651,78.8805770874
1455214309814342720,-35.6931304932,86.1002502441,79.0790176392
1455214309819492256,-35.935508728,85.4681015015,79.2377700806
1455214309824603712,-36.12940979,84.9623794556,79.3647766113
1455214309829740832,-36.2845306396,84.557800293,79.4663772583
1455214309834915584,-36.4086303711,84.2341384888,79.5476608276
1455214309840309472,-35.6334571838,85.0148086548,79.490447998
1455214309846453120,-35.0133171082,85.6393432617,79.4446792603
1455214309849429696,-34.5172080994,86.1389694214,79.4080581665
1455214309854524608,-34.1203193665,86.5386734009,79.3787612915
1455214309859619072,-33.8028068542,86.8584365845,79.3553237915
1455214309864938528,-34.039894104,86.3706512451,79.4929122925
1455214309870501600,-34.2295608521,85.9804229736,79.6029815674
1455214309875819680,-34.3812942505,85.6682434082,79.6910400391
1455214309878839296,-34.5026817322,85.4184951782,79.7614822388
1455214309884027488,-34.5997924805,85.2186965942,79.8178405762
1455214309889262656,-34.8628425598,85.8060302734,79.2436599731
1455214309894942368,-35.0732803345,86.2759017944,78.7843093872
1455214309900282016,-35.2416305542,86.6517944336,78.4168319702
1455214309905384512,-35.3763122559,86.952507019,78.1228485107
1455214309910491424,-35.4840583801,87.1930770874,77.8876647949
1455214309915660256,-35.244140625,86.9406890869,78.5388793945
1455214309920772672,-35.0522079468,86.7387771606,79.0598526001
1455214309923620000,-34.8986587524,86.5772476196,79.4766311646
1455214309928767104,-34.7758216858,86.4480209351,79.8100509644
1455214309933922080,-34.6775512695,86.3446426392,80.076789856
1455214309939203712,-35.3394927979,86.4053497314,79.0043029785
1455214309945218176,-35.8690452576,86.453918457,78.1463165283
1455214309950883168,-36.2926864624,86.4927749634,77.4599304199
1455214309954404096,-36.6315994263,86.5238571167,76.9108200073
1455214309960151584,-36.9027290344,86.5487213135,76.4715270996
1455214309965300864,-36.3654670715,86.5786209106,77.614074707
1455214309970413312,-35.9356575012,86.6025466919,78.5281066895
1455214309975707552,-35.5918083191,86.6216812134,79.2593383789
1455214309979039840,-35.3167304993,86.6369934082,79.8443222046
1455214309984145440,-35.0966682434,86.6492385864,80.3123092651
1455214309989245568,-35.5359611511,87.1020584106,79.4147109985
1455214309994829568,-35.8873977661,87.4643173218,78.6966323853
1455214310000331424,-36.1685447693,87.754119873,78.1221694946
1455214310005503904,-36.3934631348,87.9859619141,77.6625976562
1455214310010768416,-36.5733985901,88.1714401245,77.2949447632
1455214310016007040,-36.2951774597,88.0184402466,77.4397583008
1455214310018991136,-36.0726013184,87.8960418701,77.5556106567
1455214310024276960,-35.8945388794,87.7981185913,77.6482925415
1455214310029418624,-35.7520904541,87.7197799683,77.722442627
1455214310034532192,-35.638130188,87.6571121216,77.7817611694
1455214310040495712,-35.51587677,87.612411499,78.2416305542
1455214310045817952,-35.4180755615,87.5766525269,78.6095275879
1455214310048793344,-35.3398323059,87.5480422974,78.9038467407
1455214310054217440,-35.2772369385,87.5251541138,79.1392974854
1455214310059387104,-35.2271614075,87.5068435669,79.3276596069
1455214310064492000,-35.4277763367,87.3478088379,79.6624603271
1455214310069579456,-35.58826828,87.2205810547,79.9302978516
1455214310074695456,-35.7166595459,87.1188049316,80.144569397
1455214310079849632,-35.8193740845,87.0373840332,80.3159866333
1455214310084956608,-35.9015464783,86.9722442627,80.4531173706
1455214310090237184,-35.3724060059,87.2043762207,79.9984970093
1455214310095630592,-34.949092865,87.390083313,79.634803772
1455214310101166016,-34.6104431152,87.5386428833,79.3438491821
1455214310104116608,-34.3395233154,87.6574935913,79.1110839844
1455214310109298656,-34.1227874756,87.752571106,78.9248733521
1455214310114384864,-34.5540237427,87.0895614624,79.1283416748
1455214310119503296,-34.8990135193,86.5591583252,79.2911224365
1455214310124643936,-35.1750030518,86.1348342896,79.4213409424
1455214310129760128,-35.3957977295,85.7953720093,79.5255203247
1455214310134893664,-35.5724334717,85.5238037109,79.6088638306
1455214310140081696,-35.3847389221,86.1972198486,79.0985717773
1455214310145275840,-35.2345809937,86.7359466553,78.6903381348
1455214310150599776,-35.1144561768,87.1669311523,78.3637542725
1455214310155779424,-35.0183563232,87.51171875,78.1024856567
1455214310160930816,-34.9414749146,87.7875518799,77.8934707642
1455214310166009344,-35.0584716797,87.8747024536,78.735206604
1455214310168916064,-35.1520690918,87.9444198608,79.4085922241
1455214310174034464,-35.2269477844,88.0001983643,79.947303772
1455214310179353088,-35.2868499756,88.0448226929,80.3782730103
1455214310184735520,-35.3347702026,88.0805206299,80.7230453491
1455214310190200960,-35.448890686,87.9447860718,79.965927124
1455214310195597184,-35.5401878357,87.8362045288,79.3602371216
1455214310200866080,-35.6132240295,87.7493362427,78.8756790161
1455214310206076128,-35.6716537476,87.6798400879,78.4880371094
1455214310208982688,-35.7183990479,87.6242446899,78.1779251099
1455214310216319680,-35.4354743958,87.5870285034,78.7748718262
1455214310219437792,-35.2091369629,87.557258606,79.2524261475
1455214310224589600,-35.0280647278,87.5334396362,79.634475708
1455214310229680032,-34.8832092285,87.5143890381,79.9401092529
1455214310234932192,-34.7673225403,87.4991455078,80.1846160889
1455214310240213184,-34.7056999207,87.4815216064,79.9678115845
1455214310245581568,-34.6564025879,87.4674224854,79.7943649292
1455214310250847648,-34.6169662476,87.4561386108,79.6556091309
1455214310256037440,-34.5854148865,87.4471130371,79.5446014404
1455214310258916992,-34.5601730347,87.4398956299,79.4557952881
1455214310266314560,-34.5128479004,86.5326080322,79.5796051025
1455214310269350528,-34.4749908447,85.8067779541,79.6786575317
1455214310274443424,-34.4447021484,85.2261123657,79.7578964233
1455214310279595968,-34.4204711914,84.7615814209,79.8212890625
1455214310284798912,-34.4010887146,84.3899536133,79.8720016479
1455214310289987360,-34.6436386108,85.3046112061,80.1137084961
1455214310295135744,-34.837677002,86.0363388062,80.3070755005
1455214310300429024,-34.9929084778,86.6217193604,80.461769104
1455214310305561856,-35.1170921326,87.0900192261,80.5855255127
1455214310310668000,-35.2164382935,87.4646606445,80.6845321655
1455214310316390880,-35.319278717,87.1561279297,80.34375
1455214310319321056,-35.401550293,86.9093017578,80.0711288452
1455214310324548288,-35.4673652649,86.7118377686,79.8530273438
1455214310329869760,-35.5200195312,86.5538711548,79.6785507202
1455214310335063456,-35.5621414185,86.4274978638,79.5389633179
1455214310340186016,-35.4744911194,86.927406311,79.4449691772
1455214310345611872,-35.4043731689,87.327331543,79.3697738647
1455214310351081120,-35.3482780457,87.647277832,79.3096160889
1455214310354705536,-35.303401947,87.9032287598,79.2614898682
1455214310360093568,-35.2675018311,88.1079940796,79.2229919434
1455214310365349504,-35.0398101807,87.6780548096,80.0195617676
1455214310369301280,-34.8576545715,87.3341064453,80.6568145752
1455214310374487392,-34.711933136,87.0589447021,81.1666183472
1455214310379638208,-34.5953559875,86.8388137817,81.5744628906
1455214310384793408,-34.5020942688,86.6627120972,81.9007339478
1455214310389948736,-34.6692199707,86.806022644,80.7119750977
1455214310395438240,-34.8029212952,86.9206695557,79.7609710693
1455214310400663200,-34.9098815918,87.0123901367,79.0001678467
1455214310405793152,-34.9954490662,87.0857620239,78.3915252686
1455214310409627584,-35.0639038086,87.1444625854,77.9046096802
1455214310415617216,-34.9468269348,87.4991760254,78.1475906372
1455214310420848416,-34.8531684875,87.782951355,78.3419723511
1455214310426736512,-34.7782402039,88.0099716187,78.4974822998
1455214310429796480,-34.718296051,88.1915817261,78.621887207
1455214310435165248,-34.6703414917,88.3368759155,78.7214126587
1455214310440429728,-35.179359436,88.4548873901,78.348197937
1455214310445640832,-35.5865707397,88.5492935181,78.0496292114
1455214310450847040,-35.9123420715,88.6248168945,77.8107757568
1455214310456043168,-36.172958374,88.6852340698,77.6196899414
1455214310461171872,-36.3814506531,88.7335739136,77.4668197632
1455214310466256672,-36.2298583984,88.9302139282,78.1914596558
1455214310469100864,-36.1085853577,89.0875244141,78.7711715698
1455214310474361344,-36.0115661621,89.2133712769,79.2349395752
