#timestamp [ns], b_x, b_y, b_z
1542883390365743264,-31.5133857727,93.2141036987,92.5389785767
1542883390370975040,-31.8626537323,93.1283493042,91.5243148804
1542883390376153824,-32.1420669556,93.0597457886,90.7125854492
1542883390381284320,-32.3655967712,93.0048599243,90.0632019043
1542883390386365696,-32.5444221497,92.9609527588,89.5436935425
1542883390391484320,-31.9546508789,93.3852310181,90.4215316772
1542883390396583840,-31.4828338623,93.7246551514,91.1238021851
1542883390401718464,-31.105381012,93.9961929321,91.6856155396
1542883390406851808,-30.8034191132,94.2134246826,92.1350631714
1542883390411961088,-30.5618495941,94.3872070312,92.4946212769
1542883390417070624,-30.5715198517,94.2130432129,91.7373428345
1542883390420083744,-30.5792560577,94.0737075806,91.1315231323
1542883390425361984,-30.5854434967,93.9622421265,90.6468658447
1542883390430941952,-30.5903949738,93.8730697632,90.2591400146
1542883390436203648,-30.5943546295,93.8017349243,89.9489593506
1542883390441570720,-30.4984703064,93.3088531494,90.9323883057
1542883390446841568,-30.4217643738,92.9145507812,91.7191314697
1542883390452042656,-30.3603992462,92.599105835,92.348526001
1542883390455023424,-30.3113059998,92.3467483521,92.8520431519
1542883390460129248,-30.2720317841,92.1448669434,93.2548522949
1542883390465289888,-30.6685771942,92.7368545532,93.1438369751
1542883390470654496,-30.9858131409,93.2104492188,93.0550231934
1542883390475870208,-31.2396011353,93.5893249512,92.9839706421
1542883390480999936,-31.4426326752,93.8924255371,92.9271316528
1542883390486138432,-31.6050567627,94.1349029541,92.8816604614
1542883390491241632,-31.3187122345,93.2712631226,93.0685501099
1542883390496319072,-31.0896377563,92.5803527832,93.2180633545
1542883390501457536,-30.9063777924,92.0276260376,93.337677002
1542883390506557216,-30.7597694397,91.5854415894,93.4333648682
1542883390511657728,-30.6424827576,91.2316970825,93.5099182129
1542883390516859936,-30.5874652863,91.546081543,93.1663131714
1542883390524888096,-30.5434513092,91.7975845337,92.8914260864
1542883390527944480,-30.5082397461,91.9987869263,92.6715164185
1542883390530812352,-30.4800701141,92.1597518921,92.49559021
1542883390535882848,-30.45753479,92.288520813,92.354850769
1542883390541057440,-30.5491733551,92.0946502686,92.4345779419
1542883390546156224,-30.6224842072,91.9395523071,92.4983596802
1542883390551279392,-30.6811332703,91.8154754639,92.5493850708
1542883390556460672,-30.7280521393,91.716217041,92.5902023315
1542883390561579104,-30.765586853,91.6368103027,92.6228561401
1542883390566669088,-30.7014923096,91.8674545288,92.2504577637
1542883390571911424,-30.6502151489,92.0519714355,91.9525375366
1542883390577081504,-30.6091938019,92.1995849609,91.7142028809
1542883390579960256,-30.5763778687,92.3176727295,91.5235290527
1542883390585113440,-30.5501251221,92.4121398926,91.3709945679
1542883390592452224,-30.7542514801,92.3460540771,91.6392822266
1542883390595310112,-30.917552948,92.293182373,91.8539123535
1542883390600446944,-31.0481948853,92.2508850098,92.0256195068
1542883390605594272,-31.1527080536,92.217048645,92.162979126
1542883390610693920,-31.2363185883,92.1899795532,92.2728729248
1542883390615864992,-31.6409988403,92.3090438843,91.3114318848
1542883390621108832,-31.9647445679,92.404296875,90.5422744751
1542883390626287584,-32.223739624,92.4804992676,89.9269485474
1542883390631410304,-32.430934906,92.5414657593,89.4346923828
1542883390636544736,-32.5966911316,92.5902328491,89.0408859253
1542883390641665248,-31.9751281738,92.6392593384,90.2198181152
1542883390646766720,-31.4778785706,92.6784744263,91.1629638672
1542883390651858752,-31.080078125,92.7098464966,91.9174804688
1542883390656994976,-30.761838913,92.7349472046,92.5210876465
1542883390662323680,-30.5072479248,92.755027771,93.0039749146
1542883390667491360,-30.8975830078,92.7647171021,92.3188323975
1542883390670701952,-31.2098522186,92.7724685669,91.7707214355
1542883390676046048,-31.4596672058,92.7786712646,91.3322296143
1542883390681196416,-31.6595191956,92.7836303711,90.9814376831
1542883390686497664,-31.8194007874,92.7875976562,90.7008056641
1542883390691640000,-31.4959831238,92.6455307007,91.3295516968
1542883390696757600,-31.2372493744,92.5318756104,91.8325424194
1542883390701917952,-31.0302619934,92.4409561157,92.2349395752
1542883390707012384,-30.8646717072,92.3682174683,92.556854248
1542883390712330080,-30.7321987152,92.3100280762,92.8143844604
1542883390717563360,-30.8882312775,92.5684890747,93.0039901733
1542883390720721152,-31.0130558014,92.7752609253,93.155670166
1542883390725958144,-31.1129169464,92.9406814575,93.277015686
1542883390731128128,-31.1928043365,93.0730133057,93.3740921021
1542883390736222336,-31.2567157745,93.1788787842,93.451751709
1542883390741441056,-31.092464447,92.9504013062,92.9116821289
1542883390746543680,-30.961063385,92.7676239014,92.4796218872
1542883390751623040,-30.8559417725,92.6213989258,92.133972168
1542883390756759264,-30.7718448639,92.5044174194,91.8574523926
1542883390761949056,-30.7045669556,92.4108352661,91.6362380981
1542883390767092416,-30.6060466766,92.4948272705,92.079788208
1542883390770182752,-30.5272312164,92.5620193481,92.4346237183
1542883390775389120,-30.4641780853,92.615776062,92.71849823
1542883390780468896,-30.4137363434,92.6587753296,92.9455947876
1542883390785789152,-30.3733825684,92.6931762695,93.1272735596
1542883390790901696,-30.4857139587,92.7197799683,93.0563049316
1542883390795990784,-30.5755805969,92.741065979,92.9995269775
1542883390801157536,-30.6474723816,92.7580947876,92.9541015625
1542883390806275808,-30.7049865723,92.7717208862,92.9177627563
1542883390811680832,-30.7509975433,92.7826156616,92.8886947632
1542883390817073952,-30.2889881134,92.9321136475,92.7015380859
1542883390822285952,-29.919380188,93.0517120361,92.5518112183
1542883390825434208,-29.6236934662,93.1473922729,92.4320297241
1542883390830538464,-29.3871440887,93.2239303589,92.3362045288
1542883390835599200,-29.1979045868,93.2851638794,92.2595443726
1542883390840732576,-29.8345661163,93.1915435791,91.9294967651
1542883390845853312,-30.3438949585,93.116645813,91.6654586792
1542883390850934176,-30.7513580322,93.0567321777,91.4542236328
1542883390856389568,-31.0773296356,93.0087966919,91.2852401733
1542883390861634816,-31.3381061554,92.970451355,91.1500549316
1542883390866970528,-31.3729572296,93.0968322754,91.6725234985
1542883390870517312,-31.4008369446,93.1979370117,92.0904998779
1542883390875781952,-31.4231414795,93.2788162231,92.4248809814
1542883390880951968,-31.440984726,93.3435211182,92.6923828125
1542883390886045952,-31.4552593231,93.3952865601,92.9063873291
1542883390891126400,-30.8504657745,93.2715454102,92.7137985229
1542883390896256128,-30.3666305542,93.1725463867,92.5597229004
1542883390901362848,-29.9795627594,93.0933532715,92.4364624023
1542883390906544800,-29.6699085236,93.0299987793,92.3378601074
1542883390911723968,-29.4221858978,92.979309082,92.258972168
1542883390916843040,-29.8363571167,92.8025054932,92.5558700562
1542883390920288480,-30.1676940918,92.6610641479,92.7933883667
1542883390925693184,-30.4327640533,92.5479125977,92.9834060669
1542883390931342112,-30.6448192596,92.4573898315,93.1354217529
1542883390936543136,-30.8144645691,92.3849716187,93.2570343018
1542883390942207872,-30.6784210205,92.476852417,93.5826339722
1542883390947452032,-30.5695877075,92.5503540039,93.8431091309
1542883390950450400,-30.4825210571,92.6091537476,94.0514907837
1542883390956139712,-30.4128665924,92.6561965942,94.2181930542
1542883390961362912,-30.3571434021,92.6938323975,94.3515548706
1542883390966778464,-30.4765872955,93.0217208862,94.0395126343
1542883390972163552,-30.5721416473,93.2840270996,93.7898788452
1542883390977408992,-30.6485862732,93.4938735962,93.590171814
1542883390980322944,-30.7097415924,93.6617507935,93.4304046631
1542883390985420544,-30.7586650848,93.7960510254,93.3025894165
1542883390990638368,-30.8056201935,93.297958374,92.9865646362
1542883390995791008,-30.8431854248,92.8994827271,92.7337417603
1542883391000859328,-30.8732376099,92.5807037354,92.5314865112
1542883391005942752,-30.8972797394,92.3256835938,92.369682312
1542883391011038784,-30.916513443,92.1216659546,92.240234375
1542883391016235104,-30.6640052795,92.4096755981,92.3687667847
1542883391021514784,-30.4619979858,92.640083313,92.4715957642
1542883391026699040,-30.3003921509,92.8244094849,92.553855896
1542883391031874400,-30.1711082458,92.9718704224,92.6196670532
1542883391037040032,-30.0676803589,93.0898361206,92.6723175049
1542883391042238848,-30.3682956696,92.8882141113,92.6803436279
1542883391045331232,-30.6087875366,92.7269134521,92.6867599487
1542883391050426624,-30.8011817932,92.597869873,92.6918945312
1542883391055527424,-30.9550971985,92.4946365356,92.6959991455
1542883391060662368,-31.0782299042,92.4120483398,92.6992874146
1542883391065979904,-30.7701091766,92.0418777466,92.9346542358
1542883391071375712,-30.5236129761,91.7457427979,93.1229476929
1542883391076553280,-30.3264160156,91.5088348389,93.2735824585
1542883391081688480,-30.1686592102,91.3193130493,93.3940887451
1542883391086823680,-30.0424537659,91.1676940918,93.4904937744
1542883391091942240,-30.3014850616,91.3586502075,93.9535140991
1542883391097029216,-30.5087108612,91.5114135742,94.323928833
1542883391102171488,-30.6744918823,91.6336212158,94.620262146
1542883391107260736,-30.8071155548,91.7313919067,94.8573226929
1542883391112605216,-30.9132156372,91.8096084595,95.0469741821
1542883391117801536,-30.8001880646,91.7070007324,94.3921737671
1542883391121322048,-30.7097663879,91.6249160767,93.8683319092
1542883391126642496,-30.637430191,91.5592498779,93.449256897
1542883391131858848,-30.5795612335,91.5067138672,93.1139984131
1542883391136964480,-30.5332660675,91.4646835327,92.8457946777
1542883391142037280,-30.6000099182,91.890411377,93.0392227173
1542883391147504224,-30.6534061432,92.2309951782,93.1939620972
1542883391150384704,-30.6961231232,92.5034637451,93.3177566528
1542883391155464000,-30.7302951813,92.7214355469,93.4167861938
1542883391160550176,-30.7576332092,92.8958129883,93.4960098267
1542883391168019392,-30.9008522034,92.4343032837,93.5417175293
1542883391170990560,-31.0154285431,92.0650939941,93.5782852173
1542883391176177408,-31.107088089,91.7697296143,93.6075363159
1542883391181291712,-31.1804161072,91.5334320068,93.6309432983
1542883391186499776,-31.2390785217,91.3443984985,93.6496658325
1542883391191597856,-30.8734951019,91.6453094482,94.1130523682
1542883391196675168,-30.581029892,91.8860321045,94.483757019
1542883391201819360,-30.3470573425,92.0786132812,94.7803192139
1542883391206928896,-30.1598796844,92.2326812744,95.0175704956
1542883391212234528,-30.010137558,92.3559341431,95.2073745728
1542883391217805024,-30.1795749664,92.4527053833,94.9265899658
1542883391223847904,-30.3151264191,92.530128479,94.701965332
1542883391226755168,-30.4235668182,92.5920639038,94.5222625732
1542883391231893120,-30.5103187561,92.6416091919,94.3785018921
1542883391237001280,-30.5797214508,92.6812515259,94.2634963989
1542883391242179328,-30.6507854462,92.7102432251,93.9652786255
1542883391247589344,-30.7076377869,92.7334365845,93.7267074585
1542883391250552288,-30.753118515,92.751991272,93.5358505249
1542883391255693408,-30.7895030975,92.7668380737,93.3831634521
1542883391260796704,-30.818611145,92.7787094116,93.2610168457
1542883391265903488,-30.8438301086,92.9389190674,93.1651916504
1542883391271284544,-30.8640041351,93.0670852661,93.0885314941
1542883391276482464,-30.8801441193,93.1696166992,93.0271987915
1542883391281584704,-30.8930549622,93.2516403198,92.9781341553
1542883391286712256,-30.9033851624,93.3172607422,92.9388809204
1542883391291819744,-31.0368595123,93.0701522827,92.8935928345
1542883391296916416,-31.1436386108,92.872467041,92.8573608398
1542883391302048448,-31.2290630341,92.7143173218,92.82837677
1542883391307157120,-31.2974014282,92.5877990723,92.80519104
1542883391313023680,-31.3520736694,92.486579895,92.7866363525
1542883391316015360,-30.8833789825,92.6998062134,92.8159942627
1542883391321296000,-30.5084228516,92.8703842163,92.8394775391
1542883391326529792,-30.2084579468,93.0068511963,92.8582687378
1542883391331682752,-29.9684867859,93.1160202026,92.873298645
1542883391336783264,-29.7765102386,93.2033538818,92.8853225708
1542883391341966976,-29.9732685089,92.8319549561,93.2713699341
1542883391347243264,-30.1306743622,92.5348358154,93.5802078247
1542883391352429664,-30.2565994263,92.2971420288,93.8272781372
1542883391357572160,-30.357339859,92.1069869995,94.0249404907
1542883391362965952,-30.4379310608,91.9548568726,94.1830673218
1542883391369308800,-30.5218105316,92.1318435669,94.1071472168
1542883391372325632,-30.5889148712,92.2734375,94.0464096069
1542883391377491712,-30.6425971985,92.3867111206,93.9978179932
1542883391382668512,-30.6855430603,92.4773330688,93.958946228
1542883391385596608,-30.7199001312,92.5498275757,93.9278488159
1542883391391025984,-30.7667922974,92.9065170288,93.7005462646
1542883391396224416,-30.8043060303,93.1918640137,93.5187072754
1542883391401334944,-30.8343162537,93.4201431274,93.3732299805
1542883391406414816,-30.8583259583,93.6027679443,93.2568511963
1542883391411586944,-30.877532959,93.7488632202,93.1637496948
1542883391416904160,-30.9026470184,93.4109115601,92.8773803711
1542883391422346464,-30.9227390289,93.1405487061,92.6482849121
1542883391427525024,-30.9388122559,92.9242630005,92.4650115967
1542883391432630144,-30.951669693,92.7512283325,92.3183898926
1542883391437699040,-30.9619560242,92.6128005981,92.2010955811
1542883391442944032,-30.6848163605,92.8052978516,92.5436630249
1542883391445870944,-30.463104248,92.9592971802,92.8177185059
1542883391451026336,-30.2857341766,93.0824966431,93.0369644165
1542883391456294080,-30.1438388824,93.181060791,93.2123641968
1542883391461428416,-30.0303211212,93.2599105835,93.352684021
1542883391466604736,-30.2131977081,93.3238754272,93.2385253906
1542883391471897056,-30.3594989777,93.3750457764,93.1471939087
1542883391477090272,-30.4765396118,93.4159851074,93.0741271973
1542883391482334752,-30.5701713562,93.4487380981,93.0156784058
1542883391487442336,-30.6450767517,93.474937439,92.9689178467
1542883391492564864,-30.4255180359,93.0429000854,93.1522445679
1542883391497703744,-30.2498703003,92.697265625,93.2989120483
1542883391502784576,-30.1093521118,92.4207611084,93.4162445068
1542883391505687328,-29.9969387054,92.1995544434,93.5101089478
1542883391510820000,-29.9070072174,92.0225906372,93.5851974487
1542883391518395872,-30.1950588226,92.1932678223,94.0311660767
1542883391521368320,-30.4255008698,92.3298110962,94.3879394531
1542883391526575136,-30.6098537445,92.4390487671,94.6733627319
1542883391531696704,-30.7573375702,92.5264358521,94.9016952515
1542883391536899328,-30.8753242493,92.5963439941,95.0843658447
1542883391542016480,-30.8067550659,92.7830657959,94.0153503418
1542883391547324640,-30.7518997192,92.9324493408,93.1601333618
1542883391552621920,-30.7080154419,93.0519561768,92.4759597778
1542883391558248256,-30.672908783,93.1475601196,91.9286193848
1542883391561279072,-30.6448230743,93.2240447998,91.4907531738
1542883391566693280,-30.5427093506,93.148109436,92.1696090698
1542883391571995776,-30.4610176086,93.0873641968,92.7126922607
1542883391577477728,-30.3956642151,93.0387649536,93.1471557617
1542883391582634560,-30.3433818817,92.9998855591,93.4947280884
1542883391588008896,-30.3015556335,92.9687805176,93.7727890015
1542883391593340800,-30.187582016,93.0846481323,93.3886032104
1542883391596543488,-30.0964031219,93.1773452759,93.0812606812
1542883391601746816,-30.0234584808,93.2515029907,92.8353805542
1542883391607016032,-29.9651031494,93.3108291626,92.6386795044
1542883391612174144,-29.9184188843,93.358291626,92.4813156128
1542883391617418624,-29.9907398224,93.0993728638,92.547744751
1542883391622820032,-30.0485973358,92.8922348022,92.6008911133
1542883391626191200,-30.0948829651,92.726524353,92.643409729
1542883391631285536,-30.1319122314,92.5939559937,92.6774215698
1542883391636376928,-30.1615352631,92.4878997803,92.7046279907
1542883391641533088,-30.0270042419,92.5573883057,93.1508102417
1542883391646743648,-29.919380188,92.6129837036,93.5077514648
1542883391651844160,-29.8332805634,92.6574554443,93.7933044434
1542883391656927936,-29.7644004822,92.693031311,94.0217514038
1542883391662188832,-29.7092971802,92.721496582,94.2045059204
1542883391667479136,-30.0815887451,92.593536377,93.9060897827
1542883391673326688,-30.3794231415,92.4911727905,93.6673583984
1542883391676300608,-30.61769104,92.4092788696,93.4763717651
1542883391682057856,-30.808303833,92.3437652588,93.3235855103
1542883391687331936,-30.9607944489,92.2913513184,93.2013549805
1542883391693129376,-30.8110294342,92.3992385864,93.3318786621
1542883391696111840,-30.6912174225,92.4855499268,93.4363021851
1542883391701302400,-30.5953674316,92.5545959473,93.5198364258
1542883391706412992,-30.5186862946,92.6098327637,93.5866622925
1542883391711506208,-30.4573421478,92.6540222168,93.6401290894
1542883391716672256,-30.6858196259,92.9916763306,93.4602661133
1542883391722039392,-30.8686027527,93.2617950439,93.3163757324
1542883391727422432,-31.0148277283,93.4778900146,93.2012634277
1542883391732580864,-31.1318092346,93.6507644653,93.1091766357
1542883391737711968,-31.2253932953,93.7890701294,93.0355072021
1542883391742830176,-30.8859081268,92.9927978516,93.2017364502
1542883391747939296,-30.614320755,92.3557739258,93.3347167969
1542883391750817152,-30.3970508575,91.8461608887,93.4411010742
1542883391755941728,-30.2232341766,91.4384689331,93.5262069702
1542883391761068928,-30.0841808319,91.1123123169,93.594291687
1542883391766229344,-30.3834266663,91.4568939209,93.4198150635
1542883391771606720,-30.6228237152,91.7325592041,93.2802276611
1542883391776705056,-30.8143424988,91.9530944824,93.1685638428
1542883391781814944,-30.9675559998,92.129524231,93.0792312622
1542883391786957696,-31.0901279449,92.2706680298,93.0077667236
1542883391792073344,-31.28424263,92.2401123047,93.3510131836
1542883391797165696,-31.4395332336,92.2156677246,93.6256103516
1542883391802245152,-31.5637664795,92.1961135864,93.8452911377
1542883391807330560,-31.6631526947,92.1804656982,94.0210342407
1542883391812458816,-31.7426624298,92.1679534912,94.1616287231
1542883391817769408,-31.2094612122,92.2914810181,93.7078857422
1542883391823141760,-30.7829017639,92.3903045654,93.3448944092
1542883391826260576,-30.4416542053,92.4693603516,93.0544967651
1542883391831420256,-30.1686553955,92.5326080322,92.8221817017
1542883391836525056,-29.9502563477,92.5832061768,92.6363296509
1542883391841637280,-30.2413387299,92.337638855,93.0620727539
1542883391846725632,-30.4742050171,92.1411819458,93.402671814
1542883391851809856,-30.6604976654,91.9840164185,93.6751480103
1542883391856927552,-30.8095321655,91.8582839966,93.8931274414
1542883391862144832,-30.9287605286,91.7576980591,94.0675125122
1542883391867410656,-31.0727024078,91.8197860718,93.5902862549
1542883391872662912,-31.1878566742,91.8694534302,93.2085113525
1542883391877820768,-31.2799797058,91.9091873169,92.9030914307
1542883391882904480,-31.3536777496,91.9409790039,92.6587524414
1542883391888329760,-31.4126377106,91.9664077759,92.4632797241
1542883391893912928,-30.8968811035,91.9876937866,92.9659423828
1542883391896849120,-30.4842758179,92.0047225952,93.3680725098
1542883391901973344,-30.1541919708,92.0183410645,93.6897735596
1542883391907087936,-29.8901252747,92.0292358398,93.9471359253
1542883391912513248,-29.6788711548,92.0379562378,94.1530227661
1542883391917735072,-30.2290897369,91.7389450073,93.2323913574
1542883391922953792,-30.6692638397,91.4997406006,92.4958877563
1542883391928115712,-31.021402359,91.3083724976,91.9066848755
1542883391931002144,-31.3031139374,91.1552810669,91.4353256226
1542883391936068384,-31.5284824371,91.0328063965,91.0582351685
1542883391943402752,-31.5077819824,91.398727417,91.8033828735
1542883391946261536,-31.4912223816,91.6914596558,92.3995056152
1542883391951338848,-31.477973938,91.9256439209,92.8764038086
1542883391956504192,-31.467376709,92.112991333,93.2579193115
1542883391961610784,-31.4588985443,92.2628707886,93.5631332397
1542883391966813376,-31.5628471375,92.5144577026,92.365737915
1542883391972605664,-31.6460075378,92.7157287598,91.4078216553
1542883391977778400,-31.7125358582,92.8767471313,90.6414871216
1542883391983141312,-31.7657585144,93.0055618286,90.0284194946
1542883391986034752,-31.8083362579,93.1086120605,89.5379638672
1542883391993350400,-31.4521827698,92.6063690186,90.8079071045
1542883391996200256,-31.1672592163,92.204574585,91.8238601685
1542883392001314880,-30.9393215179,91.883140564,92.6366271973
1542883392006412128,-30.7569713593,91.6259918213,93.2868347168
1542883392011538560,-30.6110916138,91.4202728271,93.8070068359
1542883392016724352,-30.8204994202,91.7005462646,93.3837738037
1542883392022093056,-30.9880256653,91.9247665405,93.0451889038
1542883392028051072,-31.122045517,92.1041412354,92.7743225098
1542883392031028096,-31.2292613983,92.2476425171,92.5576324463
1542883392036198720,-31.3150348663,92.3624420166,92.3842773438
1542883392041546208,-31.2293796539,91.701675415,92.4524459839
1542883392046713824,-31.1608543396,91.1730575562,92.506980896
1542883392052534976,-31.1060352325,90.7501678467,92.5506057739
1542883392057791200,-31.0621795654,90.411857605,92.5855026245
1542883392063100288,-31.0270957947,90.141204834,92.6134262085
1542883392069044032,-31.0708560944,90.6673355103,91.8203887939
1542883392071940736,-31.1058654785,91.0882415771,91.1859588623
1542883392077039360,-31.1338729858,91.4249649048,90.6784210205
1542883392082235744,-31.1562786102,91.6943435669,90.2723846436
1542883392087342656,-31.1742038727,91.9098510742,89.947555542
1542883392092445472,-31.2651958466,91.6400985718,90.2905426025
1542883392097600320,-31.3379878998,91.4242935181,90.5649261475
1542883392102685376,-31.3962230682,91.2516479492,90.7844390869
1542883392107779776,-31.4428100586,91.11353302,90.9600448608
1542883392113023328,-31.4800796509,91.0030441284,91.1005325317
1542883392118189312,-31.6603069305,91.365852356,91.0022888184
1542883392121157056,-31.8044891357,91.6560974121,90.9236907959
1542883392126346976,-31.919834137,91.8882904053,90.8608093262
1542883392131452448,-32.0121116638,92.0740432739,90.810508728
1542883392136764064,-32.0859336853,92.2226486206,90.7702636719
1542883392141891584,-31.8363494873,92.044670105,91.3731155396
1542883392146972864,-31.6366825104,91.9022903442,91.8554000854
1542883392152086368,-31.4769496918,91.7883834839,92.2412261963
1542883392157191232,-31.3491630554,91.6972579956,92.5498886108
1542883392162514592,-31.2469329834,91.6243591309,92.7968139648
1542883392167971232,-31.2622699738,91.8511428833,91.7608947754
1542883392173281280,-31.2745399475,92.0325698853,90.9321594238
1542883392176201344,-31.2843551636,92.1777114868,90.2691650391
1542883392181341120,-31.2922077179,92.2938232422,89.7387695312
1542883392186450496,-31.2984886169,92.3867111206,89.314453125
1542883392191547712,-30.9307727814,92.0243301392,90.4329910278
1542883392196659360,-30.6366004944,91.7344207764,91.3278198242
1542883392201737952,-30.4012622833,91.502494812,92.0436859131
1542883392206921600,-30.2129917145,91.3169555664,92.6163787842
1542883392212059200,-30.0623760223,91.1685256958,93.0745315552
1542883392217217920,-30.412612915,91.4937133789,92.385383606
1542883392222767936,-30.6928024292,91.7538604736,91.8340606689
1542883392227940288,-30.9169540405,91.9619827271,91.3930053711
1542883392233144000,-31.0962753296,92.1284790039,91.0401611328
1542883392238250080,-31.239730835,92.2616729736,90.7578887939
1542883392243325376,-31.0652637482,92.3700637817,90.9646911621
1542883392246182528,-30.9256896973,92.4567718506,91.1301345825
1542883392251268032,-30.814031601,92.5261383057,91.2624893188
1542883392256349472,-30.7247047424,92.5816345215,91.3683700562
1542883392261568800,-30.6532421112,92.6260299683,91.4530715942
1542883392266810400,-30.8503570557,92.3637466431,91.4968414307
1542883392271999424,-31.0080490112,92.1539230347,91.5318603516
1542883392277402432,-31.1342029572,91.9860610962,91.5598754883
1542883392282695264,-31.235124588,91.8517684937,91.5822906494
1542883392287822720,-31.3158626556,91.7443389893,91.6002197266
1542883392292955744,-31.2377681732,91.8100128174,91.8327636719
1542883392298066016,-31.1752929688,91.8625488281,92.0187988281
1542883392303249824,-31.1253128052,91.9045791626,92.1676330566
1542883392308371424,-31.0853271484,91.9382019043,92.2866973877
1542883392311255424,-31.0533390045,91.9651031494,92.3819503784
1542883392318743904,-31.0918521881,92.1264572144,91.6352081299
1542883392321789664,-31.1226615906,92.2555389404,91.0378189087
1542883392327022656,-31.147310257,92.3588027954,90.5599060059
1542883392332236864,-31.1670284271,92.4414138794,90.1775741577
1542883392337431168,-31.1828022003,92.5075073242,89.871711731
1542883392342635040,-31.4166908264,92.1173019409,90.0135498047
1542883392347750880,-31.6038017273,91.8051376343,90.1270217896
1542883392352845472,-31.753490448,91.5554122925,90.2178039551
1542883392357938912,-31.8732414246,91.3556289673,90.2904281616
1542883392363154496,-31.9690418243,91.1958007812,90.348526001
1542883392368307808,-31.9243335724,91.6689605713,90.4126739502
1542883392371577152,-31.8885669708,92.0474853516,90.4639968872
1542883392376781792,-31.859954834,92.3503036499,90.5050506592
1542883392381899616,-31.837064743,92.5925598145,90.5378952026
1542883392387037632,-31.8187522888,92.7863616943,90.5641708374
1542883392392143360,-31.6730957031,92.7888946533,90.5934066772
1542883392397216928,-31.5565719604,92.7909240723,90.6167907715
1542883392402339008,-31.4633522034,92.7925491333,90.6354980469
1542883392407444192,-31.3887767792,92.7938461304,90.6504669189
1542883392412634848,-31.3291168213,92.794883728,90.662437439
1542883392417767136,-31.2892055511,92.1901779175,90.4582366943
1542883392423143328,-31.257276535,91.706413269,90.2948760986
1542883392428537856,-31.2317333221,91.3194046021,90.1641921997
1542883392431435552,-31.2112979889,91.0097961426,90.0596466064
1542883392436520960,-31.1949501038,90.7621078491,89.9760055542
1542883392443855616,-31.4477462769,91.1703796387,89.8964538574
1542883392446708096,-31.6499824524,91.4970016479,89.8328170776
1542883392451797088,-31.8117713928,91.7582931519,89.7819061279
1542883392456999072,-31.9412021637,91.9673309326,89.7411804199
1542883392462285120,-32.0447463989,92.1345596313,89.7085952759
1542883392467470144,-32.1548042297,91.9615020752,89.2663269043
1542883392472964000,-32.2428512573,91.8230514526,88.9125137329
1542883392478094176,-32.3132896423,91.7122955322,88.6294631958
1542883392483188128,-32.3696403503,91.6236877441,88.4030227661
1542883392488314208,-32.4147224426,91.5528030396,88.2218704224
1542883392493416064,-32.1187858582,91.8074874878,89.131980896
1542883392498676992,-31.8820381165,92.0112304688,89.8600692749
1542883392501549600,-31.6926383972,92.1742248535,90.4425354004
1542883392506621248,-31.5411186218,92.3046188354,90.9085083008
1542883392511699840,-31.4199028015,92.4089355469,91.281288147
1542883392516838240,-31.6238441467,92.1864395142,90.9368972778
1542883392521998528,-31.7869987488,92.0084381104,90.6613845825
1542883392527261984,-31.9175224304,91.8660354614,90.4409790039
1542883392532389408,-32.0219421387,91.7521133423,90.2646484375
1542883392537488352,-32.1054763794,91.6609802246,90.123588562
1542883392542587616,-32.0296173096,91.739692688,90.2289428711
1542883392547675616,-31.9689311981,91.8026580811,90.3132247925
1542883392552745920,-31.9203834534,91.8530349731,90.3806533813
1542883392557889376,-31.8815441132,91.8933334351,90.4345932007
1542883392563055136,-31.8504734039,91.9255752563,90.4777450562
1542883392569808000,-31.6654567719,91.9550018311,90.9347839355
1542883392572803680,-31.5174427032,91.9785385132,91.3004150391
1542883392577966336,-31.3990325928,91.9973678589,91.5929260254
1542883392583133088,-31.3043041229,92.0124359131,91.8269348145
1542883392588278912,-31.228521347,92.0244903564,92.0141372681
1542883392593366208,-31.6134262085,91.7272567749,91.304977417
1542883392598466272,-31.9213485718,91.4894714355,90.7376480103
1542883392603653504,-32.1676864624,91.2992477417,90.283782959
1542883392606504960,-32.3647575378,91.147064209,89.9206924438
1542883392611770944,-32.5224151611,91.0253219604,89.6302185059
1542883392616976576,-32.3787117004,91.2284469604,89.628036499
1542883392622685376,-32.2637481689,91.3909454346,89.6262969971
1542883392627899616,-32.1717796326,91.520942688,89.6249008179
1542883392633051872,-32.0982055664,91.6249465942,89.6237869263
1542883392638563552,-32.0393447876,91.7081451416,89.6228942871
1542883392643683136,-32.0902442932,91.7819442749,90.0244903564
1542883392646568384,-32.1309661865,91.8409805298,90.3457717896
1542883392651670688,-32.1635437012,91.8882141113,90.6027984619
1542883392656843744,-32.1896057129,91.925994873,90.8084182739
1542883392662054432,-32.2104530334,91.9562225342,90.9729156494
1542883392668115168,-32.2737617493,91.9722518921,90.4858856201
1542883392673581184,-32.3244056702,91.9850769043,90.0962600708
1542883392676527648,-32.3649215698,91.9953384399,89.7845611572
1542883392681741280,-32.3973350525,92.0035476685,89.5352020264
1542883392686872480,-32.4232673645,92.0101089478,89.3357162476
1542883392691967136,-32.1567077637,92.1678924561,89.6106414795
1542883392697090304,-31.9434604645,92.2941207886,89.830581665
1542883392702192032,-31.7728633881,92.3951034546,90.0065307617
1542883392707265536,-31.636384964,92.4758911133,90.1472930908
1542883392712606240,-31.5272026062,92.5405197144,90.2599029541
